osu file format v14

[General]
AudioFilename: audio.mp3
AudioLeadIn: 0
PreviewTime: 135317
Countdown: 0
SampleSet: Normal
StackLeniency: 0.7
Mode: 1
LetterboxInBreaks: 0
WidescreenStoryboard: 1

[Editor]
Bookmarks: 17774,35229,52680,70135,87589,105044,122498,139953,157407,174862
DistanceSpacing: 0.9
BeatDivisor: 4
GridSize: 32
TimelineZoom: 1.5

[Metadata]
Title:Dakiti
TitleUnicode:Dákiti
Artist:Bad Bunny x Jhay Cortez
ArtistUnicode:Bad Bunny x Jhay Cortez
Creator:Gamelan4
Version:Dificil
Source:
Tags:español spanish latin pop latino El Último ultimo Tour del Mundo Reggaeton reguetón regueton slow sv slider velocity benito antonio martínez martinez ocasio fácil díficil
BeatmapID:2862817
BeatmapSetID:1385512

[Difficulty]
HPDrainRate:7
CircleSize:5
OverallDifficulty:4
ApproachRate:10
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"XDDD.jpg",0,-100
//Break Periods
2,67880,69685
2,105244,122048
2,135517,139502
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
317,545.454545454546,4,1,0,30,1,0
317,-111.111111111111,4,1,0,30,0,0
67953,-250.000000000001,4,1,0,30,0,0
70135,-100,4,1,0,50,0,1
70407,-142.857142857143,4,1,0,50,0,1
72248,-100,4,1,0,50,0,1
72520,-142.857142857143,4,1,0,50,0,1
74430,-100,4,1,0,50,0,1
74702,-142.857142857143,4,1,0,50,0,1
76576,-100,4,1,0,50,0,1
76848,-142.857142857143,4,1,0,50,0,1
78785,-100,4,1,0,50,0,1
79057,-142.857142857143,4,1,0,50,0,1
80938,-100,4,1,0,50,0,1
81210,-142.857142857143,4,1,0,50,0,1
83141,-100,4,1,0,50,0,1
83413,-142.857142857143,4,1,0,50,0,1
85339,-100,4,1,0,50,0,1
85611,-142.857142857143,4,1,0,50,0,1
86498,-142.857142857143,4,1,0,50,0,0
87453,-111.111111111111,4,1,0,50,0,0
105180,-166.666666666667,4,1,0,50,0,0
122362,-142.857142857143,4,1,0,50,0,0
131089,-125,4,1,0,50,0,0
135589,545.454545454546,8,1,0,50,1,0
135589,-222.222222222223,8,1,0,50,0,0
139952,545.454545454546,4,1,0,50,1,1
139952,-100,4,1,0,50,0,1
140225,-142.857142857143,4,1,0,50,0,1
140702,-144.927536231884,4,1,0,50,0,1
140975,-147.058823529412,4,1,0,50,0,1
141248,-149.253731343284,4,1,0,50,0,1
141520,-151.515151515152,4,1,0,50,0,1
141793,-153.846153846154,4,1,0,50,0,1
142066,-100,4,1,0,50,0,1
142407,-142.857142857143,4,1,0,50,0,1
142884,-144.927536231884,4,1,0,50,0,1
143157,-147.058823529412,4,1,0,50,0,1
143430,-149.253731343284,4,1,0,50,0,1
143702,-151.515151515152,4,1,0,50,0,1
143975,-153.846153846154,4,1,0,50,0,1
144248,-100,4,1,0,50,0,1
144793,-156.25,4,1,0,50,0,1
145041,-158.730158730159,4,1,0,50,0,1
145339,-161.290322580645,4,1,0,50,0,1
145611,-163.934426229508,4,1,0,50,0,1
145884,-166.666666666667,4,1,0,50,0,1
146157,-169.491525423729,4,1,0,50,0,1
146429,-100,4,1,0,50,0,1
146839,-169.491525423729,4,1,0,50,0,1
147248,-166.666666666667,4,1,0,50,0,1
147520,-163.934426229508,4,1,0,50,0,1
147793,-161.290322580645,4,1,0,50,0,1
147929,-158.730158730159,4,1,0,50,0,1
148066,-156.25,4,1,0,50,0,1
148339,-153.846153846154,4,1,0,50,0,1
148611,-100,4,1,0,50,0,1
148952,-142.857142857143,4,1,0,50,0,1
149429,-144.927536231884,4,1,0,50,0,1
149702,-147.058823529412,4,1,0,50,0,1
149975,-149.253731343284,4,1,0,50,0,1
150247,-151.515151515152,4,1,0,50,0,1
150520,-153.846153846154,4,1,0,50,0,1
150793,-100,4,1,0,50,0,1
151134,-142.857142857143,4,1,0,50,0,1
151611,-144.927536231884,4,1,0,50,0,1
151884,-147.058823529412,4,1,0,50,0,1
152157,-149.253731343284,4,1,0,50,0,1
152429,-151.515151515152,4,1,0,50,0,1
152702,-153.846153846154,4,1,0,50,0,1
152975,-100,4,1,0,50,0,1
153316,-142.857142857143,4,1,0,50,0,1
153793,-144.927536231884,4,1,0,50,0,1
154066,-147.058823529412,4,1,0,50,0,1
154339,-149.253731343284,4,1,0,50,0,1
154611,-151.515151515152,4,1,0,50,0,1
154884,-153.846153846154,4,1,0,50,0,1
155157,-100,4,1,0,50,0,1
155702,-144.927536231884,4,1,0,50,0,1
155975,-147.058823529412,4,1,0,50,0,1
156248,-149.253731343284,4,1,0,50,0,1
156793,-151.515151515152,4,1,0,50,0,1
157066,-153.846153846154,4,1,0,50,0,1
157406,-156.25,4,1,0,50,0,0


[HitObjects]
388,189,17771,5,0,0:0:0:0:
268,143,19953,1,0,0:0:0:0:
325,201,22135,1,8,0:0:0:0:
376,213,24317,1,8,0:0:0:0:
370,194,26498,1,0,0:0:0:0:
370,193,28680,1,0,0:0:0:0:
370,193,30862,1,8,0:0:0:0:
386,184,33044,1,0,0:0:0:0:
397,161,35226,1,8,0:0:0:0:
322,154,35771,1,8,0:0:0:0:
349,201,36044,1,0,0:0:0:0:
410,166,36317,1,8,0:0:0:0:
230,111,36862,1,0,0:0:0:0:
269,137,37135,1,0,0:0:0:0:
249,132,37407,1,8,0:0:0:0:
364,146,37953,1,8,0:0:0:0:
327,132,38226,1,0,0:0:0:0:
358,149,38498,1,8,0:0:0:0:
362,140,39044,1,8,0:0:0:0:
259,143,39317,1,8,0:0:0:0:
225,117,39589,1,0,0:0:0:0:
333,177,40135,1,0,0:0:0:0:
333,177,40407,1,0,0:0:0:0:
253,199,40680,1,8,0:0:0:0:
253,199,41226,1,0,0:0:0:0:
291,116,41362,1,0,0:0:0:0:
258,141,41498,1,0,0:0:0:0:
308,137,41771,1,0,0:0:0:0:
245,188,42317,1,8,0:0:0:0:
245,188,42453,1,8,0:0:0:0:
225,73,42589,1,8,0:0:0:0:
321,120,42862,1,0,0:0:0:0:
368,169,43407,1,0,0:0:0:0:
212,118,43680,1,0,0:0:0:0:
395,149,43953,1,8,0:0:0:0:
282,160,44226,1,0,0:0:0:0:
282,160,44362,1,0,0:0:0:0:
282,160,44498,1,0,0:0:0:0:
297,141,44771,1,8,0:0:0:0:
362,164,45589,1,0,0:0:0:0:
160,177,45862,1,8,0:0:0:0:
160,177,46135,1,0,0:0:0:0:
180,166,46407,1,8,0:0:0:0:
178,165,46544,1,8,0:0:0:0:
306,157,46680,1,8,0:0:0:0:
321,145,46953,1,8,0:0:0:0:
237,146,47771,1,0,0:0:0:0:
237,146,48044,1,8,0:0:0:0:
278,95,48317,1,0,0:0:0:0:
133,139,48589,1,8,0:0:0:0:
305,119,48726,1,8,0:0:0:0:
197,128,48862,1,8,0:0:0:0:
209,131,49135,1,0,0:0:0:0:
240,123,49407,1,8,0:0:0:0:
225,160,50226,1,8,0:0:0:0:
249,185,50498,1,0,0:0:0:0:
179,146,50635,1,0,0:0:0:0:
249,185,50771,1,0,0:0:0:0:
301,173,51044,1,0,0:0:0:0:
226,127,51317,1,8,0:0:0:0:
270,121,51589,1,0,0:0:0:0:
226,127,52135,1,0,0:0:0:0:
322,147,52680,1,8,0:0:0:0:
190,88,53089,1,0,0:0:0:0:
343,144,53226,1,8,0:0:0:0:
298,137,53498,1,0,0:0:0:0:
272,137,53771,1,8,0:0:0:0:
219,150,54317,1,0,0:0:0:0:
226,177,54862,1,8,0:0:0:0:
267,127,55271,1,0,0:0:0:0:
258,169,55407,1,8,0:0:0:0:
298,137,55680,1,0,0:0:0:0:
263,98,55953,1,8,0:0:0:0:
322,136,56498,1,0,0:0:0:0:
327,151,57044,1,8,0:0:0:0:
268,127,57453,1,0,0:0:0:0:
322,147,57589,1,8,0:0:0:0:
298,137,57862,1,0,0:0:0:0:
385,135,58135,1,8,0:0:0:0:
298,137,58953,1,0,0:0:0:0:
385,135,59226,1,8,0:0:0:0:
267,127,59635,1,0,0:0:0:0:
322,147,59771,1,8,0:0:0:0:
298,137,60044,1,0,0:0:0:0:
385,135,60317,1,8,0:0:0:0:
298,137,60862,1,0,0:0:0:0:
385,135,61407,1,8,0:0:0:0:
325,181,61817,1,0,0:0:0:0:
322,147,61953,1,8,0:0:0:0:
298,137,62226,1,0,0:0:0:0:
278,178,62498,1,8,0:0:0:0:
298,137,63044,1,0,0:0:0:0:
385,135,63589,1,8,0:0:0:0:
325,181,63998,1,0,0:0:0:0:
322,147,64135,1,8,0:0:0:0:
298,137,64407,1,0,0:0:0:0:
228,112,64680,1,8,0:0:0:0:
298,137,65226,1,0,0:0:0:0:
385,135,65771,1,8,0:0:0:0:
194,151,66044,1,0,0:0:0:0:
275,140,66317,1,0,0:0:0:0:
298,137,66589,1,0,0:0:0:0:
404,158,66862,1,8,0:0:0:0:
380,150,67135,1,8,0:0:0:0:
322,147,67407,1,8,0:0:0:0:
226,173,67680,1,0,0:0:0:0:
352,201,70135,5,4,0:0:0:0:
263,196,70680,1,0,0:0:0:0:
352,192,70953,1,8,0:0:0:0:
191,221,71226,1,0,0:0:0:0:
448,162,71498,1,0,0:0:0:0:
349,132,71771,1,0,0:0:0:0:
424,112,72044,1,8,0:0:0:0:
256,125,72317,1,4,0:0:0:0:
365,114,72862,1,0,0:0:0:0:
326,108,73135,1,8,0:0:0:0:
237,111,73407,1,0,0:0:0:0:
235,188,73680,1,0,0:0:0:0:
317,177,73953,1,8,0:0:0:0:
267,194,74226,1,8,0:0:0:0:
317,177,74498,1,4,0:0:0:0:
324,116,75044,1,0,0:0:0:0:
125,121,75317,1,8,0:0:0:0:
125,121,75589,1,0,0:0:0:0:
125,121,75862,1,0,0:0:0:0:
397,141,76135,1,8,0:0:0:0:
378,179,76407,1,8,0:0:0:0:
397,141,76680,1,4,0:0:0:0:
263,196,77226,1,0,0:0:0:0:
352,192,77498,1,8,0:0:0:0:
191,221,77771,1,0,0:0:0:0:
191,221,78044,1,8,0:0:0:0:
271,171,78180,1,8,0:0:0:0:
349,132,78317,1,8,0:0:0:0:
424,112,78589,1,8,0:0:0:0:
